Corpus,Amount,Duplicates
208784397,135,"[208793090, 208790537, 208793100, 208784397, 208818700, 208782354, 208790036, 208794134, 208818714, 208783903, 208782377, 208790569, 208794154, 208790064, 208784434, 208782899, 208784947, 208790580, 208793655, 208793656, 208784953, 208793659, 208794171, 208782403, 208793158, 208793670, 208789589, 208793697, 208791140, 208791654, 208783466, 208792171, 208792174, 208792194, 208818323, 210123417, 208782492, 208790687, 208793764, 208783014, 208787622, 208783529, 208782505, 208791210, 212741803, 208791726, 208790190, 208789683, 208793267, 208791224, 208782536, 208790230, 208783574, 208792800, 208793314, 208786153, 208818413, 208793332, 208787703, 208790269, 208785149, 208789257, 208782604, 208784141, 208783630, 208791309, 208784144, 212741904, 208783122, 208793874, 208818451, 208789272, 208787225, 208792859, 208785694, 208791839, 208793888, 208790310, 208789799, 208789798, 208789808, 208788272, 208793909, 208785208, 208782649, 208785724, 208788286, 208784704, 208782145, 208793414, 208783175, 208789319, 208789321, 208782158, 208785233, 208792402, 208790869, 208783714, 208790884, 208793447, 208790381, 208793968, 208785266, 208783730, 208786807, 208791933, 208790403, 208793988, 208791430, 208787336, 208793994, 208787851, 208783758, 208789396, 208788375, 208790943, 208793508, 208784301, 208793009, 208782269, 208878530, 208793032, 208782284, 208794066, 208793045, 208793564, 208782818, 208790000, 208784881, 208782322, 208792056, 208784889, 208818684, 208792062, 208794111]"
198210440,2,"[198210440, 136996504]"
205007957,2,"[205007957, 72748605]"
31272921,2,"[31272921, 196418771]"
17605369,2,"[17605369, 215378990]"
21293978,2,"[21293978, 214827083]"
119600623,2,"[195309744, 119600623]"
8062157,3,"[27985898, 8062157, 40476479]"
189819846,2,"[96643294, 189819846]"
215014016,2,"[215014016, 29894445]"
209718749,2,"[5672889, 209718749]"
128889523,2,"[133968657, 128889523]"
19103442,2,"[19103442, 148531834]"
133950634,2,"[133950634, 93356965]"
2397417,2,"[2397417, 81996902]"
32358714,2,"[32358714, 71546102]"
8525796,2,"[22108131, 8525796]"
8432645,2,"[215203105, 8432645]"
30213437,2,"[215666953, 30213437]"
103580953,4,"[103580953, 168718626, 187860158, 146867806]"
25881276,2,"[136875690, 25881276]"
141488462,2,"[215379699, 141488462]"
42752806,2,"[30779972, 42752806]"
215322559,2,"[73729479, 215322559]"
189953192,2,"[189953192, 140188742]"
215315440,2,"[215315440, 53170690]"
214954941,2,"[14388515, 214954941]"
125980116,2,"[139313491, 125980116]"
12556828,2,"[39563530, 12556828]"
209440215,2,"[215491483, 209440215]"
10114961,2,"[10114961, 54561354]"
36159353,2,"[208259601, 36159353]"
215253238,2,"[215253238, 164796447]"
215281271,2,"[53433554, 215281271]"
26476465,2,"[26476465, 11790866]"
33488676,2,"[33488676, 214918908]"
22832970,2,"[208514048, 22832970]"
119679423,2,"[120192532, 119679423]"
17458447,2,"[119458554, 17458447]"
189764928,2,"[189764928, 120455248]"
83766982,43,"[162371968, 162665091, 161335302, 161546504, 163880328, 129159816, 162792715, 162700300, 163601810, 163740820, 140561818, 88910242, 162959524, 163974693, 162283686, 163777832, 161115822, 161205043, 163273908, 110741562, 86163003, 171057980, 131442876, 83766982, 162347463, 112314312, 163735371, 128830159, 129998032, 130779088, 87514838, 86295254, 162700635, 162554082, 131104749, 129090797, 163368688, 162858226, 110354293, 162964982, 192133368, 109140347, 162836605]"
71674744,2,"[71674744, 80815637]"
75912794,2,"[75912794, 72452253]"
4727802,2,"[4727802, 62191261]"
10197404,2,"[215045920, 10197404]"
27135331,2,"[26391569, 27135331]"
214909953,2,"[214909953, 52093066]"
14042531,2,"[14042531, 215520983]"
57875377,2,"[57875377, 43707895]"
197223428,2,"[197223428, 96330847]"
98005579,2,"[98005579, 98637108]"
29672402,2,"[29672402, 68639767]"
103195290,2,"[103195290, 103859940]"
168105795,30,"[154582019, 131044102, 130792588, 168127119, 128588817, 167810205, 128902941, 130507045, 131041191, 129659815, 130323370, 130736298, 154702260, 110803129, 129720252, 168105795, 130373699, 128582087, 131301067, 128848719, 154982748, 140675423, 131438559, 154742269, 73370340, 133647207, 128518506, 130263662, 131204477, 130535039]"
11616388,2,"[11616388, 74252908]"
195864972,2,"[195864972, 31888399]"
201118202,2,"[201118202, 215463670]"
215583093,3,"[195318520, 15428188, 215583093]"
69124097,2,"[69124097, 38002865]"
32584317,2,"[10961228, 32584317]"
37983204,2,"[8301098, 37983204]"
11698291,2,"[11698291, 215523979]"
215361483,2,"[215361483, 52315516]"
210352589,3,"[212662809, 146248988, 210352589]"
59615009,2,"[59615009, 215273314]"
170023834,2,"[170023834, 155934332]"
193187651,11,"[193187651, 194169283, 161711656, 161185484, 192104590, 194112306, 161326068, 194160437, 193662132, 190137147, 193367228]"
195237095,30,"[54263941, 189843462, 54243723, 189776526, 195367696, 195315089, 54343571, 195068821, 53253398, 54349467, 54242080, 54341669, 195282087, 195282347, 195366713, 195068348, 195333821, 189913412, 54269255, 195336403, 195281748, 54372577, 195237095, 189842664, 195068780, 189876205, 195314926, 54431603, 189875193, 54420602]"
75724937,2,"[75724937, 73076794]"
204125372,2,"[204125372, 108967127]"
34530941,2,"[84361488, 34530941]"
37344604,3,"[10718485, 37344604, 215210637]"
215384990,2,"[143432056, 215384990]"
41771754,2,"[41771754, 35921134]"
210615843,2,"[210615843, 128859141]"
95784329,924,"[93679620, 94572551, 93845515, 92571660, 92114963, 93923348, 92028947, 92428310, 92430358, 94152729, 92432412, 93663261, 98088994, 92352546, 93863971, 93302827, 94367790, 92815409, 91736118, 93151286, 91891769, 93749307, 93331516, 94390333, 91340863, 95137856, 94134337, 91942978, 92190792, 94459977, 97036363, 95963216, 93145168, 91320402, 94791765, 94363735, 98046041, 93976666, 93323357, 94165087, 91912292, 92801125, 96331879, 97206378, 97065067, 92512369, 92766324, 97984629, 93315190, 98158714, 98078843, 92289146, 91613309, 92850300, 93554819, 96682118, 94617734, 93626503, 93995145, 94453899, 94279824, 93776018, 92072082, 92631192, 91797656, 91506842, 95246493, 97589406, 95314080, 93565092, 93143206, 93317286, 94261419, 93212847, 95318191, 95758514, 94937267, 92532916, 92831927, 94898365, 97077440, 98382017, 94343363, 96932042, 92340427, 91756748, 93534426, 93976807, 91523304, 93999339, 93618413, 99090670, 93894895, 91408621, 94716142, 91859186, 92713203, 93411571, 94511349, 91685109, 94163188, 94689524, 91599095, 91441402, 92135675, 97401076, 93022461, 93745406, 94386430, 94382336, 94494977, 91429127, 94664970, 91754763, 96096524, 91341070, 93262094, 93866261, 94054677, 92291349, 93634840, 91545882, 93624607, 93747488, 96284963, 93075750, 93307175, 93382955, 92344623, 96557361, 93147450, 91631930, 94069052, 92289345, 92252481, 98257217, 91912516, 94849346, 94163273, 93202764, 92113230, 98345296, 91437397, 95924571, 92342620, 92029276, 91332959, 93931879, 94179688, 94400873, 93010283, 91271535, 91885936, 92049777, 93729137, 91875701, 91462013, 93966721, 92062083, 94570884, 94220678, 94458246, 95670665, 91218317, 93567374, 95084943, 93655438, 93927821, 93968789, 94689685, 98013589, 94341530, 96842140, 92678558, 96000415, 93090212, 93559204, 94316967, 98062770, 94601651, 92336564, 97642930, 97749433, 93299134, 91277759, 96143808, 93505989, 95377865, 94161356, 93456845, 93077966, 97305038, 92518864, 93501905, 92762577, 95302097, 91324881, 91972052, 91271640, 92768729, 93751770, 93200873, 91632106, 91857386, 93219315, 93786612, 94157301, 94999029, 93684214, 98341367, 98730489, 94042620, 92027390, 95203840, 94687745, 92551682, 95500805, 92150277, 91202058, 93854219, 95851021, 94509584, 92676626, 93090323, 91650580, 93975062, 92516888, 92154397, 93114911, 98150943, 92508709, 95468071, 91865640, 93862441, 91640360, 92512811, 93149740, 93024812, 95044143, 92449328, 93090353, 92213816, 95097402, 98765371, 96166463, 97458751, 94198338, 91753029, 92195397, 97442377, 94505548, 91624015, 94503506, 93618771, 94349907, 94149202, 91228758, 92316243, 93162074, 95916636, 94507614, 93848162, 91646564, 93149797, 98650730, 95251055, 93262448, 93874799, 93874806, 93360759, 94374522, 93551229, 98673280, 95310466, 92568195, 98763402, 91830926, 91701903, 92439183, 98593425, 91626131, 91415188, 97983124, 94384789, 91306647, 91482784, 92748450, 96735908, 94100133, 94661286, 91282087, 93731496, 94380713, 93786793, 91290289, 93586107, 93399739, 93063874, 92324552, 92013257, 94620362, 94780107, 92539595, 91570890, 91957966, 92832465, 94333650, 97161939, 93027028, 91513556, 93561558, 91661015, 91462357, 98779873, 94372580, 93852390, 93403883, 95152876, 94683885, 94673645, 93336304, 95458039, 94878462, 91878142, 97665793, 94599938, 93315842, 93762308, 92318469, 93741830, 93332233, 93260555, 93143824, 93717264, 93442836, 98276117, 96641814, 94507801, 92042010, 98667291, 96035612, 95404827, 93145891, 92269347, 94493475, 93756198, 101735207, 91579176, 93326118, 93762347, 92681009, 97141554, 92302132, 96822069, 91956024, 92816185, 93203260, 94075710, 93657920, 98419521, 98575170, 93074243, 97583943, 94534472, 93748044, 92185421, 91568974, 92429137, 91523922, 93086549, 93780826, 92545885, 95771489, 93633377, 98591585, 94452582, 95196006, 97629036, 92330861, 94692211, 98808691, 91433845, 92434430, 93850484, 94974840, 93846392, 93057911, 96926587, 93444983, 94049150, 94217088, 91986817, 97792899, 96738181, 94872454, 98055047, 95787914, 91802511, 97041297, 94630803, 91990932, 91808660, 94641046, 93928343, 93062040, 94749593, 93879189, 91308948, 93033374, 93756319, 94626720, 91413411, 92244900, 93199270, 93563816, 94219176, 98325418, 93778860, 97864621, 93744053, 94198709, 91802552, 93557688, 93197243, 91966396, 93379516, 92234687, 91909055, 93576128, 92058569, 93381579, 96353227, 93799373, 91648973, 93504463, 94757844, 96101333, 91755477, 94626772, 91603935, 93580256, 91661286, 94464999, 93019111, 94622699, 91593708, 94049259, 94202863, 94401523, 92820473, 92054522, 98501630, 91634688, 93701120, 97651714, 91304964, 92566535, 93375500, 94120973, 95575055, 94153744, 94450704, 94389263, 94757907, 93619221, 94544918, 93559835, 94073883, 93219870, 93013023, 93340705, 94753827, 92175397, 95165478, 94327847, 97842216, 94743595, 92320812, 94690350, 93754416, 98370609, 91407408, 91436080, 94030902, 94450743, 96975927, 92750911, 95620162, 94508100, 93983813, 92157005, 92329038, 93148239, 95059024, 93920341, 94170199, 95548506, 92251234, 98143333, 91759719, 96111722, 93197424, 93766770, 91507830, 92550262, 94504059, 94276733, 94702719, 97449089, 91839619, 98735237, 94692487, 92236937, 91344011, 93965452, 96390285, 93273230, 94823568, 93265043, 92480659, 91460759, 94321816, 94450847, 97631393, 94170276, 91516072, 94059689, 94532777, 94047407, 98141360, 98579631, 98526386, 94213299, 91620532, 93217973, 91337906, 93781176, 92230842, 96797885, 92511422, 98247872, 98217152, 94166215, 94657736, 91469001, 94543050, 94457036, 94037198, 93031631, 94035153, 93091027, 91536596, 94295254, 95685849, 96675034, 94043360, 93138145, 93340898, 93996258, 96077027, 94686436, 92574947, 94559461, 93451501, 92429551, 93687023, 93777137, 94383346, 94168303, 98411761, 93377781, 91452665, 92237050, 95444228, 93582599, 93553931, 94582027, 93685005, 93269261, 94754068, 91313431, 96197912, 92517658, 97989915, 91970843, 91960607, 96791840, 94080288, 93383973, 94739756, 97264941, 94467375, 95939892, 94270773, 95991093, 94690613, 94172470, 91571516, 98807102, 94575935, 93787455, 94049601, 92833089, 92441923, 93551940, 94627137, 94993735, 91192649, 93345098, 93873485, 101088590, 92718416, 92061008, 93666642, 91290964, 94381400, 97078617, 95954265, 93519195, 94745948, 95090010, 95061345, 91583842, 96236899, 92018019, 93324646, 93025638, 93382000, 95468918, 94166394, 93568379, 94276988, 92446078, 93752709, 95784329, 93566345, 94385549, 91757966, 92349839, 95096207, 91413902, 93783450, 94684571, 93859233, 93435298, 95415715, 94098852, 98028965, 97609126, 91405734, 97957883, 91227561, 93762987, 92749228, 93834670, 91751855, 91899312, 91942322, 93222325, 91938233, 91823545, 93971900, 91938237, 93259198, 93699518, 94344640, 94313922, 91301315, 92509637, 93140424, 93666761, 93502923, 94449101, 93027792, 97441234, 94514642, 92175833, 94516701, 94047716, 92829160, 95616488, 94291435, 95366639, 94092787, 96534009, 93324799, 91829760, 93066753, 94672389, 93150727, 95374856, 93152776, 94514698, 95817227, 93619721, 94195213, 97086988, 97504782, 92282385, 95415827, 91745818, 91876895, 94535199, 94324260, 91555365, 93621799, 93752872, 95284779, 91217455, 93367856, 94158385, 93974066, 97703476, 91909686, 91684408, 92675640, 93400637, 94076479, 94465604, 91293252, 91811396, 91579975, 94846537, 97332813, 94047823, 93015634, 93677142, 93564504, 94535257, 92071513, 95915608, 93959772, 93019736, 93257317, 94635621, 94043752, 92634729, 94086763, 94277227, 93560433, 93486706, 91713140, 94068341, 93442046, 92444278, 93369978, 94576254, 94148222, 93085312, 94035942, 92063362, 92647043, 93763210, 93863565, 93671054, 92759697, 93263506, 93267603, 92249748, 95166103, 91956891, 94541467, 91405983, 93601445, 93783725, 92001966, 91897521, 93030067, 93679284, 93769398, 91584182, 94713528, 94369467, 93761213, 93894336, 92026570, 97885900, 93365965, 98055887, 92227279, 96849617, 92448466, 91303634, 91229907, 92329687, 92417760, 91956968, 94453483, 94631659, 93253359, 93683443, 91399924, 91985653, 93253363, 93458164, 98076403, 93959931, 91875068, 93626108, 94199550, 96730879, 96915200, 93077249, 93564670, 94770947, 91447049, 92133131, 93622028, 96003853, 94265102, 91506453, 91217685, 91295511, 93097750, 96540443, 93206300, 93198114, 94916391, 92323628, 94451503, 93638451, 94562106, 97912641, 91445059, 92421956, 91627331, 97324869, 91842376, 94717768, 93761356, 94773070, 94697294, 93857617, 92630866, 94228305, 92675924, 94390100, 93689686, 92176217, 92825434, 94527323, 93603676, 93421407, 92634979, 95805284, 93146981, 94445411, 94216042, 94936938, 94254956, 91408238, 93202288, 95790961, 93818741, 92499833, 94048135, 92497799, 93390731, 93089680, 93894549, 93917078, 93986712, 95457178, 94693275, 94424987, 95053725, 96989086, 98776990, 91203491, 94517157, 91510694, 97804201, 92508077, 91398061, 95797172, 93085621, 93185974, 94152632, 94291897, 96073662, 98793406, 92018624, 94746558, 93683650, 95539138, 96133058, 92448707, 93751240, 91619273, 92540872, 94439371, 91727821, 92473294, 91549647, 93136852, 92577751, 94361561, 95014876, 93683676, 94756830, 98570208, 94033889, 94142433, 94156769, 93911014, 92811239, 97671143, 92254183, 96085994, 95377387, 94058476, 94089197, 94750702, 92585966, 94152684, 92764146, 92860403, 93263860, 94087159, 91799546, 97005563, 91736060, 98390013, 93087742]"
215686265,2,"[215686265, 6367940]"
43899504,2,"[43899504, 125357289]"
195672617,2,"[195672617, 36443299]"
8146175,2,"[208269870, 8146175]"
2463160,2,"[2463160, 215199159]"
214843623,2,"[11655497, 214843623]"
109075413,2,"[109075413, 109003391]"
97972064,2,"[97972064, 196886294]"
26946249,2,"[214851112, 26946249]"
60640454,4,"[195965290, 66859979, 63845036, 60640454]"
18534830,3,"[201948457, 54474726, 18534830]"
166295130,2,"[166252226, 166295130]"
65233490,2,"[65233490, 125434621]"
28069169,2,"[28069169, 215228188]"
54888078,2,"[158601033, 54888078]"
26080218,2,"[26080218, 45379906]"
73514527,2,"[149643683, 73514527]"
3430088,2,"[3430088, 214977310]"
129016287,2,"[186229281, 129016287]"
210470857,5,"[34072675, 27018596, 210470857, 5463317, 41458998]"
900216,2,"[900216, 85838782]"
196956539,2,"[26171739, 196956539]"
99701025,2,"[99701025, 101881372]"
138708696,2,"[137019128, 138708696]"
196405412,2,"[23137513, 196405412]"
8213237,2,"[76513989, 8213237]"
197520096,2,"[204176984, 197520096]"
93592453,2,"[95092028, 93592453]"
102533280,2,"[102533280, 103387087]"
1647303,2,"[215208091, 1647303]"
29064122,2,"[9908817, 29064122]"
82842883,2,"[82842883, 92281679]"
195293070,2,"[41156413, 195293070]"
21494314,2,"[85359017, 21494314]"
69840182,2,"[69843842, 69840182]"
54567374,2,"[54567374, 397823]"
28073157,2,"[73038669, 28073157]"
5691960,2,"[5691960, 17923755]"
215254418,2,"[54136408, 215254418]"
208296873,2,"[208296873, 215452191]"
198128103,2,"[85671408, 198128103]"
22724079,2,"[22724079, 210428263]"
167219957,2,"[167219957, 201631135]"
168821981,2,"[168821981, 167580327]"
158550058,2,"[158550058, 153686447]"
79532970,2,"[79532970, 79592342]"
53250382,2,"[215242912, 53250382]"
73023550,2,"[7674211, 73023550]"
214911328,2,"[214911328, 15739678]"
215708961,2,"[215708961, 2541453]"
11404165,2,"[215032419, 11404165]"
169682587,2,"[169682587, 54905084]"
10179903,2,"[215605584, 10179903]"
34137279,2,"[4517284, 34137279]"
817486,2,"[817486, 215098247]"
12870886,2,"[12870886, 215694566]"
202100321,2,"[202100321, 199657421]"
53584181,2,"[53584181, 189931221]"
80253362,2,"[80253362, 34558926]"
28354067,3,"[78288712, 208235969, 28354067]"
211189941,2,"[211189941, 215440158]"
23695647,2,"[23695647, 189779295]"
189839520,4,"[189839520, 189841146, 189840331, 189837822]"
215140203,2,"[215140203, 16411047]"
189874523,2,"[189874523, 158895293]"
5491988,2,"[5491988, 609631]"
209995704,2,"[209995704, 211156687]"
97018584,3,"[97018584, 93459011, 93935052]"
706265,2,"[706265, 199054098]"
203661397,2,"[203661397, 203639558]"
42176377,3,"[6520056, 42176377, 21269165]"
6316839,2,"[214926493, 6316839]"
114297655,2,"[209764873, 114297655]"
39553973,2,"[39553973, 214837583]"
195370372,2,"[123276241, 195370372]"
32046844,2,"[32046844, 34446623]"
1987157,2,"[215191052, 1987157]"
198685116,2,"[28122736, 198685116]"
59943882,2,"[59943882, 215312387]"
68052692,2,"[44689283, 68052692]"
215111109,2,"[43948348, 215111109]"
15768259,2,"[15768259, 214882963]"
80710076,2,"[80710076, 80903797]"
80321020,2,"[38301666, 80321020]"
7471789,2,"[189877713, 7471789]"
74229313,2,"[74229313, 144943911]"
202837306,2,"[215449384, 202837306]"
215616402,2,"[215616402, 18145237]"
204139897,2,"[204139897, 204118569]"
196974662,2,"[91530616, 196974662]"
199613992,2,"[199613992, 33879964]"
16265224,2,"[16265224, 215202261]"
3911302,4,"[215663195, 3919291, 215557222, 3911302]"
52910954,2,"[52910954, 215304862]"
5755771,2,"[215150138, 5755771]"
4377568,2,"[4377568, 9804547]"
215312439,2,"[76649849, 215312439]"
7594741,2,"[7594741, 71836758]"
215574771,2,"[215574771, 18252199]"
215709180,2,"[28554218, 215709180]"
215048346,2,"[215048346, 40199659]"
198168436,2,"[215385419, 198168436]"
125139066,2,"[125139066, 126075434]"
154565902,2,"[154565902, 155353415]"
122457260,2,"[204178587, 122457260]"
136864766,2,"[206785313, 136864766]"
215224924,2,"[2092835, 215224924]"
98134107,2,"[94804513, 98134107]"
67388651,2,"[67388651, 64363310]"
62266602,2,"[62266602, 36417494]"
